飲茶 Yum Cha,中環德輔道中173號南豐大廈2樓1-2號舖,$101-200,粵菜 (廣東),點心,104
金樂軒雞煲魚鍋,北角和富道114號康華大廈地下C3號舖,$101-200,粵菜 (廣東),粉麵/米線,152
Check-In Taipei,中環蘇豪荷李活道27號地舖,$101-200,粵菜 (廣東),點心,143
古早味台灣原味 Old Time Flavor,銅鑼灣駱克道491-499號京都廣場5樓,$51-100,川菜 (四川),滬菜 (上海),149
火鍋英雄 Hot Pot Hero,銅鑼灣駱克道491-499號京都廣場三樓,$201-400,台灣菜,台式飲品,150
渝痴漁醉 Drunken Fish,銅鑼灣記利佐治街1號金百利廣場8樓R1號舖,$101-200,台灣菜,台式飲品,138
四姐川菜 Sijie Sichuan Restaurant,銅鑼灣耀華街3號百樂中心10樓,$201-400,川菜 (四川),火鍋,165
沁沁麫 Double Hearts For Noodle,西灣河西灣河街112號地下,$50以下,川菜 (四川),火鍋,166
中華滙館 Restaurant de Chine,中環士丹利街13號地舖,$401-800,川菜 (四川),水煮菜式,148
新南苑私房菜火鍋鷄煲,灣仔盧押道18號海德中心2樓,$201-400,粵菜 (廣東),粉麵/米線,134
龍麵館 Dragon Noodles Academy,中環德輔道中68號萬宜大廈萬宜廊地下G04號舖,$201-400,粵菜 (廣東),京川滬,115
上海弄堂菜肉餛飩 Shanghai Lane,灣仔天樂里2-4號金豐商業大廈地舖,$51-100,川菜 (四川),川菜 (四川),115
卅二公館 Mott 32,中環德輔道中4-4A號渣打銀行大廈地庫,$401-800,粵菜 (廣東),多國菜,95
正宗上海生煎皇,銅鑼灣登龍街41號地舖,$50以下,滬菜 (上海),中菜館,148
Kikusan,中環皇后大道中15號置地廣場中庭地庫B13-16號舖,$101-200,粵菜 (廣東),川菜 (四川),87
壹玖捌叁 Hong Kong Cuisine,跑馬地載德街2-4號1樓,$201-400,滬菜 (上海),雲吞/餃子,146
蓮香樓 Lin Heung Tea House,中環威靈頓街160-164號,$101-200,粵菜 (廣東),日本菜,520
雲長小龍坎老火鍋,銅鑼灣記利佐治街1號金百利廣場7樓R3室,$201-400,粵菜 (廣東),山珍海味,132
九記牛腩 Kau Kee Restaurant,中環歌賦街21號地舖,$50以下,粵菜 (廣東),粉麵/米線,502
瘋狂小面 Crazy Noodles,中環士丹利街66-72號佳德商業大廈1樓,$51-100,川菜 (四川),火鍋,109
老虎堂 Tiger Sugar,銅鑼灣渣甸街36號地下3號舖,$50以下,粵菜 (廣東),粉麵/米線,113
圃公館 Dining House,灣仔皇后大道東387-397號帝盛酒店1樓,$201-400,川菜 (四川),粉麵/米線,170
重慶劉一手火鍋店,銅鑼灣渣甸街66號Aura on Pennington地下及1樓,$201-400,台灣菜,台式飲品,105
1963 木十豆寸,灣仔灣仔道110號中匯大樓2樓,$101-200,粵菜 (廣東),江浙菜,81
潮洲滷 Chao Jo Lu,灣仔石水渠街1-13號其發大廈地下8號舗,$51-100,川菜 (四川),火鍋,98
川府宴 SiChuan Delicacy,銅鑼灣登龍街28號永光中心25樓,$201-400,台灣菜,中菜館,160
御名軒 Royal Legend,天后電氣道22-52號金殿大廈1樓,$51-100,粵菜 (廣東),多國菜,191
湘聚小廚 Jiang's Hunan chef,西環日富里13號富基大廈地舖,$51-100,川菜 (四川),川菜 (四川),137
李公館 Lee House Restaurant,灣仔軒尼詩道303號協成行灣仔中心2樓,$201-400,粵菜 (廣東),海鮮,169
玖五牛肉麵 Jiu-Wu Beef Noodle,銅鑼灣駱克道399號金禧大廈地舖,$51-100,湘菜 (湖南),中菜館,101
古琴雅苑 Zither Garden,灣仔皇后大道東202號QRE Plaza 19樓,$101-200,粵菜 (廣東),點心,83
潮樂園 Chiu Chow Delicacies,北角和富道84-94號銀煇大廈地下4號舖,$51-100,台灣菜,粉麵/米線,159
駿景軒 Golden Valley,灣仔皇后大道東373號英皇駿景酒店1樓,$201-400,京菜 (官府菜),淮揚菜,126
餃掂手工餃子雲吞專門店 Nom Nom Dumpling,灣仔莊士敦道44號地下,$51-100,中菜館,潮州菜,114
潮福蒸氣石鍋,西灣河筲箕灣道127號地下及121-131號1樓,$201-400,粵菜 (廣東),川菜 (四川),108
安安燒 On On BBQ,筲箕灣南安街93號鯉景大廈地下A舖,$101-200,粵菜 (廣東),雲吞/餃子,138
莆田 PUTIEN,銅鑼灣波斯富街99號利舞臺廣場7樓A舖,$101-200,粵菜 (廣東),火鍋,91
台灣郎 Taiwan Lang,天后銀幕街21號地下及1樓,$51-100,川菜 (四川),海鮮,88
味苑 Mei Garden,灣仔駱克道128號地下,$101-200,閩菜 (福建),海鮮,87
蜀大俠 Hero Shu,銅鑼灣軒尼詩道525號澳門逸園中心2樓,$201-400,台灣菜,台灣菜,79
至尊重慶雞煲 Supreme Restaurant,銅鑼灣堅拿道西10號冠景樓2樓B舖（鵝頸橋底）,$101-200,粵菜 (廣東),燒臘,76
東寶小館 Tung Po,北角渣華道99號渣華道市政大廈2樓,$101-200,川菜 (四川),川菜 (四川),314
常樂素食 ChangLe Vegetarian Restaurant,銅鑼灣駱克道459-461號 The L. Square 7樓,$101-200,粵菜 (廣東),多國菜,73
湘蜀人家 Xiangshu Restaurant,灣仔莊士敦道181號大有廣場2樓218號舖,$101-200,粵菜 (廣東),海鮮,70
渝味曉宇重慶老火鍋 Xiao Yu Hotpot Restaurant,銅鑼灣渣甸街50號渣甸中心8樓,$201-400,台灣菜,素食,58
三星台菜食堂 Tristar Kitchen,銅鑼灣駱克道459-461號 The L. Square 21樓,$101-200,川菜 (四川),湘菜 (湖南),64
四姐川菜 Sijie Sichuan Restaurant,灣仔告士打道171-172號安邦商業大廈1樓,$201-400,川菜 (四川),火鍋,77
坤記煲仔小菜,西環西營盤皇后大道西263號和益大廈地下1號舖,$51-100,台灣菜,台灣菜,176
張公館 Cheung Kung Koon,銅鑼灣登龍街18號V Point 29樓,$201-400,川菜 (四川),水煮菜式,74
上海弄堂菜肉餛飩 Shanghai Lane,中環歌賦街35-37號地舖,$51-100,粵菜 (廣東),中菜館,92
南小館 The Dining Room,銅鑼灣軒尼詩道500號希慎廣場12樓1201號舖,$101-200,粵菜 (廣東),山珍海味,110
阿詩瑪壹菌 Ashima Yunnan Restaurant,太古太古城道18號太古城中心二期地下003-004號舖,$101-200,滬菜 (上海),無肉餐單,74
北京老家 Beijing Home,灣仔皇后大道東183號合和中心7樓704及8樓802號舖,$101-200,滬菜 (上海),點心,87
源記甜品專家 Yuen Kee Dessert,西環西營盤正街32號地下,$50以下,滇菜 (雲南),中菜館,347
東園酒家宴會廳 Tung Yuen Banquet,灣仔軒尼詩道71-85號熙華大廈地下及1樓,$51-100,京菜 (官府菜),湯品,80
王家沙花樣年華 Wang Jia Sha,銅鑼灣登龍街1-29號金朝陽中心2期Midtown 1樓,$101-200,粵菜 (廣東),中式糖水,56
日熹樓 Evelyn's Garden,灣仔杜老誌道6號群策大廈4樓及5樓,$201-400,川菜 (四川),川菜 (四川),59
勝記酒家 Sing Kee Restaurant,灣仔杜老誌道6號群策大廈3樓,$101-200,粵菜 (廣東),多國菜,104
名門私房菜,灣仔灣仔道83號2樓,$201-400,川菜 (四川),京菜 (官府菜),82
金公館 Jin Gong Guan,銅鑼灣謝斐道379-389號特麗樓1樓及地下5號舖,$201-400,粵菜 (廣東),酒樓,84
蓮香居 Lin Heung Kui,上環德輔道西46-50號2-3樓,$101-200,粵菜 (廣東),海鮮,197
渝酸辣粉 Yu,銅鑼灣耀華街4號,$51-100,川菜 (四川),中菜館,126
甘牌燒鵝 Kam's Roast Goose,灣仔軒尼詩道226號寶華商業中心地舖,$51-100,粵菜 (廣東),粉麵/米線,60
德記潮州菜館 Tak Kee Chiu Chou Restaurant,西環堅尼地城卑路乍街3號G益豐大廈地下,$101-200,川菜 (四川),粉麵/米線,135
天山小館,天后水星街12號海新大廈地下A鋪,$51-100,粵菜 (廣東),燒臘,56
食得好 Eatwell,天后興發街98-104佳景大廈10號舖,$101-200,中菜館,潮州菜,87
麻辣派對 Chili Party,銅鑼灣渣甸街50號渣甸中心10樓,$101-200,粵菜 (廣東),新疆菜,65
台南阿豆仔 Tainan A Dou Zai,銅鑼灣蘭芳道19號地下,$50以下,粵菜 (廣東),順德菜,80
麵館皇 Noodleholic,銅鑼灣登龍街32號地下,$50以下,川菜 (四川),中菜館,89
麻神麻辣火鍋 Spicy Spirit,銅鑼灣登龍街1-29號金朝陽中心2期Midtown 25樓,$401-800,台灣菜,台式飲品,87
黃枝記 Wong Chi Kei,銅鑼灣謝斐道500號維安商業中心1-2樓,$51-100,滬菜 (上海),粉麵/米線,82
點·子·巷 Bistro Lane,鰂魚涌海堤街6-16號龍景大廈地下8號舖,$51-100,粵菜 (廣東),多國菜,56
渝味曉宇重慶老火鍋 Xiao Yu Hotpot Restaurant,灣仔皇后大道東202號QRE Plaza 6樓,$201-400,川菜 (四川),川菜 (四川),73
十二味 Twelve Flavors,西環堅尼地城山市街10-14號山市樓地下1-3號舖,$51-100,台灣菜,京川滬,72
十二味熱辣火鍋莊 Andy's Hot Pot,西環皇后大道西399-401號利時大廈地鋪及地下高層,$201-400,川菜 (四川),火鍋,80
醋娘子 Mrs. Vinegar,上環永樂街139號地下B舖,$51-100,川菜 (四川),滬菜 (上海),69
鏞記酒家 Yung Kee Restaurant,中環威靈頓街32-40號,$401-800,川菜 (四川),火鍋,304
上海弄堂菜肉餛飩 Shanghai Lane,天后電氣道63-81號發昌大廈地下A號舖,$51-100,滬菜 (上海),粉麵/米線,94
功德林上海素食 Kung Tak Lam Shanghai Vegetarian Cuisine,銅鑼灣告士打道280號世貿中心10樓,$101-200,粵菜 (廣東),燒臘,139
上海弄堂菜肉餛飩 Shanghai Lane,跑馬地綿發街10號地舖,$51-100,滬菜 (上海),無肉餐單,83
十二味貴陽牛肉粉 Emma's Noodle,銅鑼灣謝斐道379-389號特麗樓地下9號舖,$51-100,素食,滬菜 (上海),113
沾仔記 Tsim Chai Kee Noodle,中環威靈頓街98號地舖,$50以下,滬菜 (上海),無肉餐單,245
何洪記 Ho Hung Kee,銅鑼灣軒尼詩道500號希慎廣場12樓1204-1205號舖,$51-100,黔菜 (貴州),粉麵/米線,74
巴依餐廳 Ba Yi Restaurant,西環水街43號地下,$101-200,粵菜 (廣東),粉麵/米線,137
Dim Sum Library,金鐘金鐘道88號太古廣場1樓124號舖,$101-200,粵菜 (廣東),粉麵/米線,36
京.花朝 Fat Duck Den Chinese Cuisine,銅鑼灣耀華街3號百樂中心9樓,$101-200,新疆菜,雲吞/餃子,42
大班樓 The Chairman,中環九如坊18號地下,$401-800,川菜 (四川),川菜 (四川),158
老鍋台式火鍋 Taiwanese Hot Pot,銅鑼灣軒尼詩道525號澳門逸園中心3樓,$201-400,粵菜 (廣東),多國菜,42
潮膳 Chiu Cuisine,灣仔軒尼詩道338號北海中心地下C號舖,$51-100,粵菜 (廣東),中菜館,69
青藏牛肉麵 Beef Noodles,北角錦屏街41A號地舖,$51-100,台灣菜,火鍋,93
新興食家 Sun Hing Restaurant,西環堅尼地城士美非路8號地下C號舖,$50以下,潮州菜,粉麵/米線,42
三希樓 San Xi Lou,半山花園道51號科達中心7樓,$201-400,新疆菜,陝菜 (陝西),73
粵 YUÈ,北角城市花園道9號城市花園酒店1樓,$201-400,粵菜 (廣東),點心,103
碗碗香,銅鑼灣加路連山道5號地舖,$51-100,川菜 (四川),中菜館,46
再興燒臘飯店 Joy Hing Roasted Meat,灣仔軒尼詩道265-267號地下C座,$51-100,粵菜 (廣東),點心,350
生記 Sang Kee,灣仔軒尼詩道107-115號協生大廈1至2樓,$201-400,黔菜 (貴州),粉麵/米線,105
茶木‧台式休閒餐廳 TeaWood Taiwanese Cafe & Restaurant,銅鑼灣軒尼詩道489號銅鑼灣廣場一期6樓A舖,$51-100,粵菜 (廣東),燒臘,98
三希樓 San Xi Lou,銅鑼灣勿地臣街1號時代廣場食通天11樓1102號舖,$201-400,粵菜 (廣東),海鮮,53
香港華商銀行公會 The Chinese Banks' Association Ltd,中環雲咸街1號南華大廈5樓,$101-200,台灣菜,甜品/糖水,83
天府人家 Sichuan Paradise,灣仔盧押道18號海德中心3樓(謝斐道入口),$101-200,川菜 (四川),中菜館,42
浙江軒 Zhejiang Heen,灣仔駱克道300-306號僑阜商業大廈1-3樓,$201-400,粵菜 (廣東),中菜館,53
上海姥姥 Shanghai Lao Lao,銅鑼灣百德新街22-36號翡翠明珠廣場1樓Festiva 7號舖,$51-100,川菜 (四川),川菜 (四川),41
吃什麼 What to Eat,中環雲咸街77號嘉兆商業大廈地下A號舖,$51-100,粵菜 (廣東),多國菜,8
茶木‧台式休閒餐廳 TeaWood Taiwanese Cafe & Restaurant,中環蘇豪威靈頓街98號翡翠中心1樓,$51-100,滬菜 (上海),拉麵,48
鳳城酒家 Fung Shing Restaurant,銅鑼灣禮頓道30號地下,$101-200,台灣菜,台式飲品,82
天仁茗茶 TenRen's Tea,銅鑼灣軒尼詩道500號希慎廣場10樓誠品書店SK01 專櫃,$50以下,台灣菜,甜品/糖水,78
北方餃子源,灣仔皇后大道東259號地下,$50以下,粵菜 (廣東),順德菜,118
Flamingo Bloom,中環士丹利街50號信誠廣場地下B號舖,$50以下,台灣菜,台式飲品,36
大官廳 Tycoon Tann,中環威靈頓街74號明發大廈地下至2樓,$401-800,京菜 (官府菜),鲁菜 (山東),38
鋼管廠五區小郡肝串串香 Spicy Chuen Chuen,銅鑼灣軒尼詩道502號黃金廣場9樓全層,$201-400,台灣菜,台式飲品,62
百樂潮州酒樓 Pak Loh Chiu Chow Restaurant,銅鑼灣希慎道23-25號地下,$401-800,粵菜 (廣東),中菜館,82
翠玉軒 The Square,中環干諾道中8號交易廣場第二座4樓401號舖,$201-400,川菜 (四川),火鍋,84
華姐清湯腩 Sister Wah,天后電氣道13號A地舖,$50以下,中菜館,潮州菜,317
生記粥品專家 Sang Kee Congee Shop,上環畢街7-9號地下,$50以下,粵菜 (廣東),點心,167
嚐館 Taste Restaurant & Bar,灣仔船街1-7號寶業大廈G至1樓,$201-400,粵菜 (廣東),粉麵/米線,51
新斗記 Xin Dau Ji,銅鑼灣霎東街33號智選假日酒店2樓,$201-400,粵菜 (廣東),粥品,74
來來小吃店,西灣河筲箕灣道57-87號太安樓第二街A33B號舖,$50以下,粵菜 (廣東),多國菜,40
阿翁廚房,筲箕灣愛民街30-50號鴻利大廈地下14A-16A號舖,$50以下,川菜 (四川),川菜 (四川),47
六和素食 Veg 6 Vegetarian Restaurant,銅鑼灣堅拿道西10號冠景樓1樓A舖,$101-200,台灣菜,台式飲品,37
利寶閣 Star Of Canton,上環德輔道中199號無限極廣場2樓,$101-200,滬菜 (上海),滬菜 (上海),41
龍景軒 Lung King Heen,中環金融街8號香港四季酒店4樓,$801以上,粵菜 (廣東),素食,123
1935 壹玖叁伍 1935 Restaurant,中環威靈頓街2-8號M88威靈頓廣場19樓,$201-400,粵菜 (廣東),海鮮,69
十里潮香 Chiu Inn,銅鑼灣記利佐治街1號金百利廣場5樓R2號舖,$51-100,粵菜 (廣東),Fine Dining,55
老上海飯店 Hong Kong Lao Shang Hai Restaurant,灣仔謝斐道238號香港諾富特世紀酒店地庫1層,$201-400,粵菜 (廣東),川菜 (四川),138
金滿庭京川滬菜館 Modern China Restaurant,銅鑼灣勿地臣街1號時代廣場13樓1301號舖,$101-200,中菜館,潮州菜,199
鼎泰豐 Din Tai Fung,銅鑼灣怡和街68號地舖,$101-200,滬菜 (上海),點心,143
The Night Market,中環士丹利街11號6-7樓,$101-200,京川滬,中式包點,46
傷心酸辣粉,銅鑼灣記利佐治街1號金百利廣場5樓R3室,$50以下,台灣菜,滬菜 (上海),65
鍾廚 Chung's Kitchen,銅鑼灣勿地臣街1號時代廣場12樓1201號舖,$101-200,台灣菜,台灣菜,26
西香記 Chang'An Taste,西環德輔道西406D地舖,$50以下,川菜 (四川),粉麵/米線,50
料理農務 Sohofama,中環鴨巴甸街35號PMQ元創方A座Staunton地下G09-G14號,$101-200,粵菜 (廣東),點心,61
鳳城酒家 Fung Shing Restaurant,上環干諾道西21-24號海景商業大厦地舖,$101-200,粵菜 (廣東),多國菜,40
RBTea,銅鑼灣記利佐治街1號金百利廣場3樓323-327號舖,$51-100,川菜 (四川),川菜 (四川),43
太平飯店 Tai Ping Kitchen,北角渣華道124號地下D舖,$101-200,粵菜 (廣東),順德菜,67
陸羽茶室 Luk Yu Tea House,中環士丹利街24號地下至3樓,$201-400,台灣菜,甜品/糖水,176
十二味麻辣小當家 Charlie's Chili Kitchen,銅鑼灣謝斐道379-389號特麗樓地下6-7號舖,$101-200,中菜館,潮州菜,52
麗姐廚房 Liza Veggies,灣仔譚臣道105-111號豪富商業大廈二樓A-D室,$101-200,粵菜 (廣東),點心,46
五斗米 South Taiwan Comfort,西環堅尼地城厚和街44號地下9號舖,$51-100,川菜 (四川),中菜館,35
鐵牛台灣牛肉麵 Iron Cow Taiwanese Beef Noodles,中環蘇豪威靈頓街98號翡翠中心2樓A及B號舖,$51-100,台灣菜,素食,45
滿福樓 Dynasty Restaurant,灣仔港灣道1號香港萬麗海景酒店3樓,$401-800,台灣菜,粉麵/米線,69
點點心 Dim Dim Sum,灣仔天樂里7號地下,$51-100,台灣菜,粉麵/米線,52
翡翠江南 Crystal Jade Jiang Nan,灣仔莊士敦道181號大有廣場3樓310號舖,$101-200,粵菜 (廣東),大閘蟹,40
小倆口台式漢堡蛋餅專賣店 S-Yoco Bistro,鰂魚涌芬尼街22-46號海暉大廈地下32K號舖,$50以下,粵菜 (廣東),點心,25
利寶閣 Star of Canton Restaurant,銅鑼灣波斯富街99號利舞臺廣場21字樓,$101-200,京川滬,中菜館,66
蛇王二 She Wong Yee,銅鑼灣波斯富街24號地舖,$51-100,台灣菜,台式飲品,137
太湖海鮮城 Tai Woo Seafood Restaurant,銅鑼灣駱克道463-483號銅鑼灣廣場二期9樓,$101-200,粵菜 (廣東),點心,65
長發海鮮酒家 Cheung Fat Seafood Restaurant,鰂魚涌英皇道901-907號1樓,$101-200,粵菜 (廣東),多國菜,52
皇苑 Royal Garden,筲箕灣筲箕灣東大街109-113號1樓及113號地舖,$101-200,川菜 (四川),川菜 (四川),55
丸作食茶 Onezo,銅鑼灣禮頓道138號希雲大廈地舖,$50以下,粵菜 (廣東),海鮮,34
北京樓 Peking Garden Restaurant,中環遮打道16-20號歷山大廈地庫1樓B1號舖,$201-400,粵菜 (廣東),點心,54
喵一下 Garden Meow,中環鴨巴甸街35號元創方B座Hollywood地下HG01-HG05號舖,$51-100,台灣菜,台式飲品,28
好燒味 Good BBQ,中環皇后大道中39號地下2號舖,$50以下,京菜 (官府菜),點心,50
臥龍正宗成都麻辣火鍋,銅鑼灣駱克道491-499號京都廣場11樓,$201-400,台灣菜,台式飲品,31
犇之食堂 Pun’s Food,銅鑼灣白沙道11號地舖,$51-100,粵菜 (廣東),燒臘,41
鴨大哥 Forbidden Duck,銅鑼灣勿地臣街1號時代廣場10樓1001B號舖,$201-400,川菜 (四川),火鍋,18
幸福堂,銅鑼灣渣甸街36號5號舖,$50以下,台灣菜,粉麵/米線,28
鳳城酒家 Fung Shing Restaurant,北角渣華道62-68號高發大廈地下及1樓,$101-200,粵菜 (廣東),粵菜 (廣東),117
新滬坊 New Shanghai,灣仔港灣道1號香港會議展覽中心1樓,$201-400,台灣菜,台式飲品,58
迷客夏 Milksha,銅鑼灣利園山道17號地舖,$50以下,粵菜 (廣東),順德菜,42
正斗粥麵專家 Tasty Congee & Noodle Wantun Shop,中環港景街1號國際金融中心3樓3016-3018號舖,$51-100,滬菜 (上海),無肉餐單,70
越華會海鮮館 Yuet Wah Wui Seafood Restaurant,銅鑼灣駱克道447-449號中威商業大廈2樓至3樓,$101-200,台灣菜,台式飲品,23
留家廚房 Kin's Kitchen,灣仔軒尼詩道314-324號 W Square 5樓全層,$201-400,粵菜 (廣東),多國菜,37
珍煮丹,銅鑼灣利園山道15號地舖,$50以下,川菜 (四川),川菜 (四川),33
怡東軒 Yee Tung Heen,銅鑼灣告士打道281號香港怡東酒店2樓,$201-400,粵菜 (廣東),海鮮,77
一碗小麵 why noodle,西環西營盤英華台1-6號華輝閣地下6-7號舖,$51-100,台灣菜,台式飲品,38
貴德宮皇廷素宴 Veggie Palace,灣仔克街6號廣生行大廈B座閣樓,$201-400,粵菜 (廣東),中菜館,46
粗菜館 Tso Choi Restaurant,北角炮台山英皇道125-133號月明樓地下,$101-200,川菜 (四川),粉麵/米線,52
五斗米 South Taiwan Comfort,上環皇后大道中237號太興中心1座地舖,$51-100,粵菜 (廣東),素食,28
金源小館 Your Restaurant,灣仔大王東街3號大旺樓地舖,$101-200,粵菜 (廣東),中菜館,136
海港薈 Victoria Harbour Supreme,灣仔港灣道25號海港中心3樓,$101-200,台灣菜,粉麵/米線,35
謙記火鍋 Him Kee Hot Pot,銅鑼灣謝斐道408-412號華斐商業大廈1-3樓,$201-400,粵菜 (廣東),中菜館,72
益新美食館 Yixin Restaurant,灣仔軒尼斯道48-62號上海實業大廈地下及地庫,$201-400,粵菜 (廣東),火鍋,48
南小館 The Dining Room,太古康山道1號康怡廣場閣樓M3號舖,$101-200,川菜 (四川),火鍋,74
美味廚 Delicious Kitchen,銅鑼灣Fashion Walk加寧街9-11號地下B舖,$51-100,粵菜 (廣東),燒臘,81
